"John_KJV" "Luke_KJV" "Mark_KJV" "Matthew_KJV"
"faith" 0 0.0462623848259378 0.0329684821310827 0.0506671170410404
"james" 0 0.0308415898839585 0.0989054463932481 0.0253335585205202
"kill" 0.0471352257253587 0.0231311924129689 0.0329684821310827 0.0380003377807803
"new" 0.0104744946056353 0.0346967886194533 0.0659369642621654 0.0337780780273602
"priest" 0.0523724730281764 0.0154207949419793 0.0593432678359488 0.0253335585205202
"taught" 0.0418979784225411 0.0308415898839585 0.0593432678359488 0.0168890390136801
"until" 0.0104744946056353 0.0385519873549482 0.0131873928524331 0.0633338963013005
"yourselves" 0.0157117419084529 0.0539727822969274 0.0263747857048661 0.0337780780273602
"baptized" 0.0261862365140882 0.0269863911484637 0.0527495714097323 0.0337780780273602
"born" 0.0890332041478999 0.0115655962064844 0.00659369642621654 0.0295558182739402
"both" 0.0523724730281764 0.0385519873549482 0.0131873928524331 0.0253335585205202
"elias" 0.0104744946056353 0.0308415898839585 0.0593432678359488 0.0380003377807803
"gathered" 0.0104744946056353 0.0269863911484637 0.0329684821310827 0.0591116365478804
"land" 0.0261862365140882 0.0269863911484637 0.0329684821310827 0.0464448572876203
"none" 0.0418979784225411 0.0385519873549482 0.0329684821310827 0.0211112987671002
"o" 0.0104744946056353 0.0269863911484637 0.0131873928524331 0.0717784158081405
"opened" 0.0418979784225411 0.0308415898839585 0.0197810892786496 0.0380003377807803
"very" 0.0209489892112706 0.042407186090443 0.0329684821310827 0.0337780780273602
"daughter" 0.00523724730281764 0.0346967886194533 0.0527495714097323 0.0380003377807803
"die" 0.0890332041478999 0.0154207949419793 0.0197810892786496 0.0126667792602601
"doth" 0.0261862365140882 0.0385519873549482 0.0197810892786496 0.0380003377807803
"seed" 0.0157117419084529 0.0231311924129689 0.0461558749835158 0.0464448572876203
"seven" 0 0.0308415898839585 0.0593432678359488 0.0422225975342003
"whence" 0.0680842149366293 0.0192759936774741 0.0197810892786496 0.0253335585205202
"except" 0.0680842149366293 0.0115655962064844 0.0263747857048661 0.0253335585205202
"judaea" 0.0314234838169058 0.0308415898839585 0.0263747857048661 0.0337780780273602
"night" 0.0366607311197235 0.0308415898839585 0.0329684821310827 0.0253335585205202
"passover" 0.0523724730281764 0.0269863911484637 0.0329684821310827 0.0168890390136801
"such" 0.0209489892112706 0.0231311924129689 0.0659369642621654 0.0253335585205202
"third" 0.0209489892112706 0.0385519873549482 0.0329684821310827 0.0295558182739402
"thus" 0.0366607311197235 0.0539727822969274 0.00659369642621654 0.0168890390136801
"thyself" 0.0418979784225411 0.0346967886194533 0.0197810892786496 0.0253335585205202
"wilt" 0.0261862365140882 0.0192759936774741 0.0329684821310827 0.0464448572876203
"authority" 0.00523724730281764 0.0346967886194533 0.0527495714097323 0.0295558182739402
"besought" 0.0209489892112706 0.0385519873549482 0.0395621785572992 0.0211112987671002
"elders" 0 0.0192759936774741 0.0461558749835158 0.0548893767944604
"ground" 0.0314234838169058 0.0269863911484637 0.0527495714097323 0.0168890390136801
"joseph" 0.0209489892112706 0.0385519873549482 0.0131873928524331 0.0380003377807803
"judas" 0.0471352257253587 0.0192759936774741 0.0197810892786496 0.0337780780273602
"long" 0.0209489892112706 0.0308415898839585 0.0461558749835158 0.0253335585205202
"midst" 0.0366607311197235 0.0385519873549482 0.0263747857048661 0.0168890390136801
"sign" 0.0104744946056353 0.0308415898839585 0.0263747857048661 0.0464448572876203
"disciple" 0.0837959568450822 0.0154207949419793 0 0.0168890390136801
"flesh" 0.0680842149366293 0.00771039747098963 0.0263747857048661 0.0211112987671002
"gone" 0.0261862365140882 0.0269863911484637 0.0329684821310827 0.0295558182739402
"joy" 0.0418979784225411 0.0385519873549482 0 0.0253335585205202
"judge" 0.0628469676338117 0.0308415898839585 0 0.0168890390136801
"loved" 0.115219440661988 0.00385519873549481 0.00659369642621654 0
"mountain" 0.0209489892112706 0.0192759936774741 0.0329684821310827 0.0422225975342003
"old" 0.0157117419084529 0.042407186090443 0.0197810892786496 0.0295558182739402
"taketh" 0.0261862365140882 0.0269863911484637 0.0395621785572992 0.0253335585205202
"thence" 0.0104744946056353 0.0115655962064844 0.0395621785572992 0.0548893767944604
"wise" 0.0104744946056353 0.0154207949419793 0.00659369642621654 0.0717784158081405
"within" 0.00523724730281764 0.042407186090443 0.0329684821310827 0.0295558182739402
"worthy" 0.00523724730281764 0.0462623848259378 0.00659369642621654 0.0422225975342003
"afraid" 0.0209489892112706 0.0192759936774741 0.0461558749835158 0.0295558182739402
"angel" 0.0104744946056353 0.0578279810324222 0 0.0253335585205202
"beginning" 0.0523724730281764 0.0154207949419793 0.0197810892786496 0.0253335585205202
"call" 0.0157117419084529 0.0269863911484637 0.0263747857048661 0.0380003377807803
"crucified" 0.0314234838169058 0.0154207949419793 0.0329684821310827 0.0337780780273602
"darkness" 0.0366607311197235 0.0231311924129689 0.00659369642621654 0.0380003377807803
"face" 0.00523724730281764 0.0462623848259378 0.0131873928524331 0.0337780780273602
"forgive" 0 0.0308415898839585 0.0395621785572992 0.0380003377807803
"hold" 0 0.0269863911484637 0.0527495714097323 0.0337780780273602
"lo" 0.0104744946056353 0.0346967886194533 0.0263747857048661 0.0337780780273602
"manner" 0.0157117419084529 0.0346967886194533 0.0197810892786496 0.0337780780273602
"poor" 0.0209489892112706 0.0346967886194533 0.0329684821310827 0.0211112987671002
"risen" 0.0104744946056353 0.0269863911484637 0.0461558749835158 0.0295558182739402
"round" 0.00523724730281764 0.0346967886194533 0.0659369642621654 0.0126667792602601
"suffer" 0 0.0346967886194533 0.0395621785572992 0.0337780780273602
"synagogue" 0.0209489892112706 0.0346967886194533 0.0527495714097323 0.00844451950684006
"true" 0.104744946056353 0.00385519873549481 0.00659369642621654 0.00422225975342003
"under" 0.0104744946056353 0.0308415898839585 0.0329684821310827 0.0337780780273602
"vineyard" 0 0.0308415898839585 0.0329684821310827 0.0422225975342003
"end" 0.0104744946056353 0.0154207949419793 0.0197810892786496 0.0548893767944604
"field" 0 0.0231311924129689 0.00659369642621654 0.0633338963013005
"goeth" 0.0261862365140882 0.0115655962064844 0.0329684821310827 0.0380003377807803
"lawful" 0.0104744946056353 0.0192759936774741 0.0395621785572992 0.0380003377807803
"loaves" 0.0209489892112706 0.0115655962064844 0.0527495714097323 0.0295558182739402
"nazareth" 0.0261862365140882 0.0308415898839585 0.0329684821310827 0.0168890390136801
"receiveth" 0.0366607311197235 0.0154207949419793 0.0131873928524331 0.0380003377807803
"sinners" 0.00523724730281764 0.042407186090443 0.0329684821310827 0.0211112987671002
"watch" 0 0.0154207949419793 0.0527495714097323 0.0422225975342003
"depart" 0.0157117419084529 0.0346967886194533 0.0197810892786496 0.0253335585205202
"destroy" 0.0104744946056353 0.0192759936774741 0.0395621785572992 0.0337780780273602
"ears" 0 0.0231311924129689 0.0461558749835158 0.0337780780273602
"glorified" 0.0628469676338117 0.0231311924129689 0.00659369642621654 0.00844451950684006
"indeed" 0.0366607311197235 0.0154207949419793 0.0329684821310827 0.0211112987671002
"kept" 0.0471352257253587 0.0231311924129689 0.0131873928524331 0.0168890390136801
"mercy" 0 0.0385519873549482 0.0131873928524331 0.0380003377807803
"mouth" 0.00523724730281764 0.0308415898839585 0 0.0506671170410404
"sitting" 0.0157117419084529 0.0231311924129689 0.0329684821310827 0.0295558182739402
"touched" 0 0.0308415898839585 0.0395621785572992 0.0295558182739402
"whether" 0.0157117419084529 0.0269863911484637 0.0263747857048661 0.0295558182739402
"wilderness" 0.0209489892112706 0.0269863911484637 0.0329684821310827 0.0211112987671002
"wine" 0.0314234838169058 0.0269863911484637 0.0329684821310827 0.0126667792602601
"years" 0.0157117419084529 0.0539727822969274 0.0131873928524331 0.00844451950684006
"able" 0.0104744946056353 0.0308415898839585 0.00659369642621654 0.0380003377807803
"believeth" 0.0890332041478999 0 0.0197810892786496 0
"doeth" 0.0628469676338117 0.0115655962064844 0 0.0211112987671002
"led" 0.0157117419084529 0.0346967886194533 0.0263747857048661 0.0168890390136801
"looked" 0.0104744946056353 0.0269863911484637 0.0725306606883819 0
"passed" 0.0157117419084529 0.0154207949419793 0.0593432678359488 0.0168890390136801
"saved" 0.0157117419084529 0.0269863911484637 0.0329684821310827 0.0211112987671002
"sight" 0.0209489892112706 0.042407186090443 0.0131873928524331 0.0126667792602601
"thought" 0.0104744946056353 0.0308415898839585 0.0131873928524331 0.0337780780273602
"young" 0.0104744946056353 0.00771039747098963 0.0329684821310827 0.0464448572876203
"commandment" 0.0366607311197235 0.00771039747098963 0.0329684821310827 0.0211112987671002
"cup" 0.00523724730281764 0.0192759936774741 0.0329684821310827 0.0337780780273602
"door" 0.0366607311197235 0.0115655962064844 0.0329684821310827 0.0168890390136801
"fall" 0.00523724730281764 0.0308415898839585 0.00659369642621654 0.0380003377807803
"far" 0.00523724730281764 0.0269863911484637 0.0461558749835158 0.0168890390136801
"hearts" 0 0.0462623848259378 0.0263747857048661 0.0126667792602601
"hid" 0.00523724730281764 0.0346967886194533 0.0131873928524331 0.0295558182739402
"marvelled" 0.0104744946056353 0.0231311924129689 0.0263747857048661 0.0295558182739402
"need" 0.00523724730281764 0.0269863911484637 0.0263747857048661 0.0295558182739402
"prison" 0.00523724730281764 0.0192759936774741 0.0197810892786496 0.0422225975342003
"returned" 0 0.0655383785034118 0.00659369642621654 0.00422225975342003
"righteous" 0.0104744946056353 0.0154207949419793 0.00659369642621654 0.0506671170410404
"seeth" 0.073321462239447 0.00385519873549481 0.00659369642621654 0.0126667792602601
"soul" 0.00523724730281764 0.0231311924129689 0.0329684821310827 0.0295558182739402
"walk" 0.0418979784225411 0.0231311924129689 0.0131873928524331 0.0126667792602601
"whither" 0.0890332041478999 0.00771039747098963 0 0
"women" 0 0.042407186090443 0.0131873928524331 0.0253335585205202
"yea" 0.0261862365140882 0.0269863911484637 0 0.0295558182739402
"answer" 0.0104744946056353 0.0308415898839585 0.0197810892786496 0.0211112987671002
"betrayed" 0.0104744946056353 0.00771039747098963 0.0263747857048661 0.0422225975342003
"ever" 0.0523724730281764 0.0115655962064844 0.0131873928524331 0.0126667792602601
"fishes" 0.0261862365140882 0.0154207949419793 0.0329684821310827 0.0168890390136801
"forgiven" 0 0.0308415898839585 0.0263747857048661 0.0253335585205202
"gather" 0.0157117419084529 0.0154207949419793 0.00659369642621654 0.0422225975342003
"honour" 0.0523724730281764 0.00385519873549481 0.0197810892786496 0.0168890390136801
"knoweth" 0.0418979784225411 0.0115655962064844 0.0131873928524331 0.0211112987671002
"lifted" 0.057609720330994 0.0154207949419793 0.0131873928524331 0.00422225975342003
"living" 0.0314234838169058 0.0269863911484637 0.0131873928524331 0.0126667792602601
"lose" 0.0104744946056353 0.0269863911484637 0.0263747857048661 0.0211112987671002
"multitudes" 0 0.00771039747098963 0 0.0675561560547205
"named" 0.0157117419084529 0.042407186090443 0.0131873928524331 0.00844451950684006
"perish" 0.0209489892112706 0.0269863911484637 0.00659369642621654 0.0253335585205202
"ready" 0.00523724730281764 0.0346967886194533 0.0197810892786496 0.0211112987671002
"rich" 0 0.0501175835614326 0.0131873928524331 0.0126667792602601
"sayest" 0.0471352257253587 0.0154207949419793 0.0197810892786496 0.00844451950684006
"sin" 0.0837959568450822 0 0 0.00844451950684006
"stand" 0.00523724730281764 0.0231311924129689 0.0395621785572992 0.0211112987671002
"synagogues" 0.00523724730281764 0.0269863911484637 0.0197810892786496 0.0295558182739402
"unclean" 0 0.0231311924129689 0.0659369642621654 0.00844451950684006
"understand" 0.0104744946056353 0.00771039747098963 0.0395621785572992 0.0337780780273602
"worship" 0.0471352257253587 0.0115655962064844 0.00659369642621654 0.0211112987671002
"bed" 0.0261862365140882 0.0154207949419793 0.0395621785572992 0.00844451950684006
"betray" 0.0314234838169058 0.00771039747098963 0.0263747857048661 0.0211112987671002
"cross" 0.0209489892112706 0.0115655962064844 0.0329684821310827 0.0211112987671002
"false" 0 0.0115655962064844 0.0329684821310827 0.0380003377807803
"fast" 0 0.0154207949419793 0.0395621785572992 0.0295558182739402
"gentiles" 0.0104744946056353 0.0192759936774741 0.0131873928524331 0.0337780780273602
"heal" 0.0104744946056353 0.0308415898839585 0.0131873928524331 0.0211112987671002
"hypocrites" 0 0.00771039747098963 0.00659369642621654 0.0591116365478804
"keep" 0.0523724730281764 0.0154207949419793 0.00659369642621654 0.00844451950684006
"killed" 0 0.0269863911484637 0.0395621785572992 0.0168890390136801
"ought" 0.0209489892112706 0.0231311924129689 0.0263747857048661 0.0126667792602601
"publicans" 0 0.0269863911484637 0.0197810892786496 0.0295558182739402
"rebuked" 0 0.0308415898839585 0.0329684821310827 0.0168890390136801
"reward" 0 0.0115655962064844 0.00659369642621654 0.0548893767944604
"satan" 0.00523724730281764 0.0231311924129689 0.0395621785572992 0.0168890390136801
"thereof" 0.0209489892112706 0.0115655962064844 0.00659369642621654 0.0380003377807803
"think" 0.0209489892112706 0.00771039747098963 0.00659369642621654 0.0422225975342003
"turned" 0.0209489892112706 0.0308415898839585 0.0131873928524331 0.0126667792602601
"wherefore" 0.00523724730281764 0.0115655962064844 0 0.0548893767944604
"work" 0.0523724730281764 0.00385519873549481 0.0197810892786496 0.0126667792602601
"according" 0.0104744946056353 0.0346967886194533 0.00659369642621654 0.0168890390136801
"arise" 0.00523724730281764 0.0231311924129689 0.0197810892786496 0.0253335585205202
"bare" 0.0418979784225411 0.0192759936774741 0.0131873928524331 0.00422225975342003
"bringeth" 0.0104744946056353 0.0154207949419793 0.00659369642621654 0.0380003377807803
"capernaum" 0.0261862365140882 0.0154207949419793 0.0197810892786496 0.0168890390136801
"charged" 0 0.0115655962064844 0.0593432678359488 0.0168890390136801
"clothes" 0.0209489892112706 0.0192759936774741 0.0263747857048661 0.0126667792602601
"concerning" 0.0209489892112706 0.0269863911484637 0.0131873928524331 0.0126667792602601
"deliver" 0 0.0115655962064844 0.0197810892786496 0.0422225975342003
"drew" 0.0157117419084529 0.0269863911484637 0.0131873928524331 0.0168890390136801
"eternal" 0.0471352257253587 0.00771039747098963 0.0197810892786496 0.00844451950684006
"garment" 0 0.0115655962064844 0.0395621785572992 0.0295558182739402
"heareth" 0.0314234838169058 0.0154207949419793 0 0.0253335585205202
"heed" 0 0.0231311924129689 0.0395621785572992 0.0168890390136801
"husbandmen" 0 0.0192759936774741 0.0329684821310827 0.0253335585205202
"leave" 0.0261862365140882 0.0115655962064844 0.0263747857048661 0.0168890390136801
"mighty" 0 0.0269863911484637 0.0197810892786496 0.0253335585205202
"money" 0.0104744946056353 0.0154207949419793 0.0197810892786496 0.0295558182739402
"myself" 0.073321462239447 0.00771039747098963 0 0
"philip" 0.0628469676338117 0.00771039747098963 0.00659369642621654 0.00422225975342003
"rather" 0.00523724730281764 0.0269863911484637 0.0131873928524331 0.0253335585205202
"resurrection" 0.0209489892112706 0.0192759936774741 0.0131873928524331 0.0211112987671002
"ruler" 0.0104744946056353 0.0231311924129689 0.0197810892786496 0.0211112987671002
"soon" 0.0261862365140882 0.0231311924129689 0.0263747857048661 0.00422225975342003
"troubled" 0.0366607311197235 0.0154207949419793 0.0131873928524331 0.0126667792602601
"wind" 0.0104744946056353 0.0154207949419793 0.0395621785572992 0.0168890390136801
"abide" 0.0523724730281764 0.0115655962064844 0.00659369642621654 0.00422225975342003
"abroad" 0.0104744946056353 0.0154207949419793 0.0263747857048661 0.0211112987671002
"adultery" 0.0104744946056353 0.0115655962064844 0.0197810892786496 0.0295558182739402
"astonished" 0 0.0192759936774741 0.0461558749835158 0.0126667792602601
"bound" 0.0209489892112706 0.0115655962064844 0.0263747857048661 0.0168890390136801
